score,school,subject,helper
2862,75.2,29,8,0.0
2863,72.9,29,8,0.0
2864,73.1,29,8,0.0
2865,67.7,29,8,0.0
2866,68.7,29,8,0.0
2867,67.6,29,8,0.0
2868,69.0,29,8,0.0
2869,68.9,29,8,0.0
2870,74.7,29,9,0.0
2871,56.5,29,10,0.0
2872,63.3,29,10,0.0
2873,58.3,29,10,0.0
2874,60.0,29,10,0.0
2875,56.9,29,10,0.0
2876,55.9,29,10,0.0
2877,61.5,29,10,0.0
2878,59.5,29,10,0.0
2879,73.3,29,11,0.0
2880,76.3,29,11,0.0
2881,68.8,29,11,0.0
2882,72.0,29,11,0.0
2883,69.6,29,11,0.0
2884,76.9,29,11,0.0
2885,76.0,29,11,0.0
2886,76.5,29,11,0.0
2887,74.1,29,11,0.0
2888,76.5,29,12,0.0
2889,77.0,29,12,0.0
2890,78.5,29,12,0.0
2891,75.0,29,12,0.0
2892,74.5,29,12,0.0
2893,79.2,29,12,0.0
2894,73.0,29,12,0.0
2895,81.4,29,12,0.0
2896,80.4,29,12,0.0
2897,65.4,29,13,0.0
2898,70.3,29,13,0.0
2899,61.7,29,13,0.0
2900,75.1,29,14,0.0
2901,76.7,29,14,0.0
2902,75.6,29,14,0.0
2903,77.2,29,14,0.0
2904,70.2,29,14,0.0
2905,73.5,29,14,0.0
2906,70.9,29,14,0.0
2907,74.7,29,14,0.0
2908,74.1,29,14,0.0
2909,71.1,29,14,0.0
2910,66.0,29,15,0.0
2911,60.2,29,15,0.0
2912,64.9,29,15,0.0
2913,65.7,29,15,0.0
2914,65.6,29,15,0.0
2915,59.3,29,15,0.0
2916,60.0,29,15,0.0
2917,63.6,29,15,0.0
2918,62.2,29,15,0.0
2919,74.7,30,1,0.0
2920,75.8,30,1,0.0
2921,74.9,30,1,0.0
2922,83.0,30,1,0.0
2923,76.1,30,1,0.0
2924,74.1,30,1,0.0
2925,79.8,30,1,0.0
2926,81.4,30,2,0.0
2927,85.8,30,2,0.0
2928,85.7,30,2,0.0
2929,81.5,30,2,0.0
2930,86.5,30,2,0.0
2931,77.3,30,3,0.0
2932,77.7,30,3,0.0
2933,86.0,30,3,0.0
2934,73.9,30,4,0.0
2935,78.3,30,4,0.0
2936,73.8,30,4,0.0
2937,75.5,30,4,0.0
2938,72.0,30,4,0.0
2939,68.4,30,4,0.0
2940,74.2,30,4,0.0
2941,74.3,30,4,0.0
2942,91.9,30,5,0.0
2943,92.9,30,5,0.0
2944,84.9,30,5,0.0
2945,90.2,30,5,0.0
2946,82.8,30,5,0.0
2947,88.7,30,5,0.0
2948,81.0,30,6,0.0
2949,82.7,30,6,0.0
2950,79.2,30,6,0.0
2951,81.5,30,6,0.0
2952,79.4,30,6,0.0
2953,64.9,30,7,0.0
2954,65.8,30,7,0.0
2955,64.0,30,7,0.0
2956,76.2,30,7,0.0
2957,65.1,30,7,0.0
2958,81.8,30,8,0.0
2959,80.9,30,8,0.0
2960,82.7,30,8,0.0
2961,82.1,30,8,0.0
2962,81.5,30,8,0.0
2963,80.3,30,9,0.0
2964,83.7,30,9,0.0
2965,65.2,30,10,0.0
2966,70.2,30,10,0.0
2967,70.8,30,10,0.0
2968,74.2,30,10,0.0
2969,68.8,30,10,0.0
2970,67.9,30,10,0.0
2971,66.3,30,10,0.0
2972,73.5,30,10,0.0
2973,79.5,30,11,0.0
2974,86.7,30,11,0.0
2975,83.4,30,11,0.0
2976,76.9,30,11,0.0
2977,91.0,30,12,0.0
2978,88.5,30,12,0.0
2979,90.1,30,12,0.0
2980,91.3,30,12,0.0
2981,77.0,30,13,0.0
2982,77.2,30,13,0.0
2983,73.8,30,13,0.0
2984,77.0,30,13,0.0
2985,72.9,30,13,0.0
2986,75.4,30,13,0.0
2987,74.1,30,13,0.0
2988,80.1,30,13,0.0
2989,68.2,30,13,0.0
2990,75.6,30,13,0.0
2991,87.4,30,14,0.0
2992,83.9,30,14,0.0
2993,80.4,30,14,0.0
2994,88.8,30,14,0.0
2995,75.9,30,15,0.0
2996,67.3,30,15,0.0
2997,69.2,30,15,0.0
2998,70.9,30,15,0.0
2999,74.2,30,15,0.0
